Employee_ID,Quarter,Age,Years_of_Experience,Department,Education_Level,Job_Level,Attendance_Rate,Absenteeism_Rate,Productivity_Score,Engagement_Score,Workload_Index,Training_Hours,Competency_Score,Collaboration_Score,Work_Quality_Score,Previous_Performance_Score,Performance_Category,ProductivityScore,WorkLifeBalance
E00036,3,26.24,3.57,Sales,Bachelor,Mid,88.14,11.87,62.87,65.18,47.33,23.64,78.25,55.75,68.86,72.88,1,62.87,0.0
E00036,4,26.24,3.57,Sales,Bachelor,Mid,86.72,12.99,62.55,67.99,63.58,7.65,75.38,72.32,65.48,65.21,1,62.55,0.0
E00036,5,26.24,3.57,Sales,Bachelor,Mid,95.25,5.47,75.5,71.31,78.82,28.25,69.42,59.47,52.1,67.36,1,75.5,0.0
E00037,1,47.05,26.76,HR,Bachelor,Manager,92.35,8.02,61.29,64.12,52.28,5.66,50.64,55.47,65.29,60.86,1,61.29,0.0
E00037,2,47.05,26.76,HR,Bachelor,Manager,85.81,14.92,75.33,60.42,44.89,20.29,59.91,67.68,65.36,63.89,1,75.33,0.0
E00037,3,47.05,26.76,HR,Bachelor,Manager,87.33,13.4,61.0,54.23,23.23,15.37,64.55,53.98,70.68,67.69,1,61.0,0.0
E00037,4,47.05,26.76,HR,Bachelor,Manager,88.47,11.64,67.19,55.75,49.69,16.62,66.57,75.82,74.33,69.25,1,67.19,0.0
E00037,5,47.05,26.76,HR,Bachelor,Manager,84.15,15.23,67.42,59.5,52.84,7.55,67.92,70.18,69.69,63.65,1,67.42,0.0
E00038,1,36.97,16.93,Customer Service,Bachelor,Mid,89.1,10.55,78.77,91.89,50.72,10.18,89.14,79.3,87.66,67.28,2,78.77,0.0
E00038,2,36.97,16.93,Customer Service,Bachelor,Mid,93.31,6.17,78.7,84.02,66.54,34.02,86.71,75.97,74.57,79.31,2,78.7,0.0
E00038,3,36.97,16.93,Customer Service,Bachelor,Mid,93.39,7.29,78.15,87.59,49.49,20.47,96.85,65.51,74.64,85.97,2,78.15,0.0
E00038,4,36.97,16.93,Customer Service,Bachelor,Mid,93.79,6.78,73.13,85.71,33.38,6.47,82.81,76.46,81.86,77.22,1,73.13,0.0
E00038,5,36.97,16.93,Customer Service,Bachelor,Mid,97.1,3.34,81.76,87.75,61.53,4.03,94.18,59.38,77.47,74.48,2,81.76,0.0
E00039,1,32.3,8.49,Sales,Bachelor,Mid,91.86,7.2,74.16,64.59,59.09,15.87,76.72,65.69,74.83,64.7,1,74.16,0.0
E00039,2,32.3,8.49,Sales,Bachelor,Mid,92.21,7.92,69.11,62.23,30.13,6.11,72.9,50.56,73.3,72.2,1,69.11,0.0
E00039,3,32.3,8.49,Sales,Bachelor,Mid,93.49,6.74,63.44,60.68,38.37,11.05,67.62,50.52,75.18,68.98,1,63.44,0.0
E00039,4,32.3,8.49,Sales,Bachelor,Mid,89.56,11.45,68.69,59.32,65.29,11.86,77.29,84.39,61.9,67.87,1,68.69,0.0
E00039,5,32.3,8.49,Sales,Bachelor,Mid,89.52,11.49,54.19,60.97,44.88,15.66,68.64,75.17,55.98,64.94,1,54.19,0.0
E00040,1,32.64,10.52,Finance,Bachelor,Senior,91.65,9.15,65.73,77.3,49.43,14.27,78.31,66.93,67.05,67.15,1,65.73,0.0
E00040,2,32.64,10.52,Finance,Bachelor,Senior,93.85,6.72,57.71,83.64,50.81,12.61,81.13,85.71,77.65,70.34,1,57.71,0.0
E00040,3,32.64,10.52,Finance,Bachelor,Senior,94.39,5.24,83.72,86.97,57.37,10.64,82.13,62.16,79.87,70.37,2,83.72,0.0
E00040,4,32.64,10.52,Finance,Bachelor,Senior,94.58,5.84,74.87,85.83,65.56,7.72,73.64,60.06,76.01,85.44,2,74.87,0.0
E00040,5,32.64,10.52,Finance,Bachelor,Senior,96.14,1.92,75.74,81.73,49.12,22.27,77.06,70.02,67.11,83.85,2,75.74,0.0
E00041,1,32.26,7.5,Operations,Diploma,Junior,89.4,11.26,83.51,79.96,76.35,6.49,89.3,75.09,81.34,71.89,2,83.51,0.0
E00041,2,32.26,7.5,Operations,Diploma,Junior,93.01,7.14,74.33,83.39,47.35,11.57,82.16,75.95,80.27,78.76,2,74.33,0.0
E00041,3,32.26,7.5,Operations,Diploma,Junior,87.3,11.27,73.67,77.31,87.99,12.21,84.07,75.59,66.41,82.43,2,73.67,0.0
E00041,4,32.26,7.5,Operations,Diploma,Junior,88.76,12.63,83.96,94.9,60.17,34.31,83.94,84.1,74.65,76.97,2,83.96,0.0
E00041,5,32.26,7.5,Operations,Diploma,Junior,94.5,4.74,74.16,88.33,54.46,9.54,85.77,74.25,81.52,84.07,2,74.16,0.0
E00042,1,44.87,23.64,Operations,Bachelor,Junior,89.72,10.16,53.61,51.98,41.47,10.68,31.36,84.3,56.1,57.74,1,53.61,0.0
E00042,2,44.87,23.64,Operations,Bachelor,Junior,82.91,16.47,52.02,53.08,39.65,18.54,41.16,50.95,60.6,64.72,0,52.02,0.0
E00042,3,44.87,23.64,Operations,Bachelor,Junior,94.61,6.72,47.84,44.42,34.19,21.98,40.75,53.16,57.65,59.31,1,47.84,0.0
E00042,4,44.87,23.64,Operations,Bachelor,Junior,94.36,6.62,58.48,49.52,37.41,15.83,31.79,54.29,66.73,62.52,0,58.48,0.0
E00042,5,44.87,23.64,Operations,Bachelor,Junior,91.82,6.69,67.75,51.0,45.12,23.63,52.93,65.14,55.25,58.81,1,67.75,0.0
E00043,1,29.96,5.98,IT,Bachelor,Senior,100.0,0.92,71.17,75.58,48.89,23.76,77.83,75.82,74.1,58.25,2,71.17,0.0
E00043,2,29.96,5.98,IT,Bachelor,Senior,90.56,8.9,75.94,73.82,64.14,13.89,70.27,57.92,80.76,82.12,2,75.94,0.0
E00043,3,29.96,5.98,IT,Bachelor,Senior,92.67,8.06,61.01,73.19,61.0,12.13,69.41,73.39,74.27,77.08,1,61.01,0.0
E00043,4,29.96,5.98,IT,Bachelor,Senior,89.21,11.89,65.82,73.72,82.75,9.95,65.99,68.27,68.96,71.48,1,65.82,0.0
E00043,5,29.96,5.98,IT,Bachelor,Senior,93.34,5.27,64.12,81.89,60.4,14.2,72.51,71.03,74.72,70.94,1,64.12,0.0
E00044,1,27.78,5.54,Finance,Bachelor,Entry,91.98,7.56,60.75,77.65,60.69,4.64,62.34,74.77,65.97,68.68,1,60.75,0.0
E00044,2,27.78,5.54,Finance,Bachelor,Entry,85.65,13.2,63.6,76.94,43.21,7.31,64.3,65.42,73.67,64.23,1,63.6,0.0
E00044,3,27.78,5.54,Finance,Bachelor,Entry,90.1,9.19,62.49,65.45,68.1,9.36,66.42,53.89,67.26,69.3,1,62.49,0.0
E00044,4,27.78,5.54,Finance,Bachelor,Entry,92.6,7.04,56.32,76.83,68.34,5.29,59.14,65.99,51.95,70.54,1,56.32,0.0
E00044,5,27.78,5.54,Finance,Bachelor,Entry,91.43,9.15,67.89,72.13,58.9,6.14,65.8,57.75,74.94,66.29,1,67.89,0.0
E00045,1,29.69,5.6,Sales,Bachelor,Entry,93.7,5.65,62.14,55.61,60.68,5.74,58.89,66.92,66.17,60.12,0,62.14,0.0
E00045,2,29.69,5.6,Sales,Bachelor,Entry,85.24,15.02,46.23,72.24,40.45,3.9,50.51,47.71,57.88,59.68,1,46.23,0.0
E00045,3,29.69,5.6,Sales,Bachelor,Entry,93.51,7.03,58.68,67.56,48.77,14.06,52.69,68.92,64.24,61.7,1,58.68,0.0
E00045,4,29.69,5.6,Sales,Bachelor,Entry,94.1,5.49,70.05,65.73,31.2,7.56,61.86,59.3,65.14,66.22,1,70.05,0.0
E00045,5,29.69,5.6,Sales,Bachelor,Entry,90.92,9.04,66.46,71.29,51.72,10.08,59.33,71.76,71.82,70.68,1,66.46,0.0
E00046,1,41.51,21.24,HR,Bachelor,Mid,83.56,16.71,61.66,81.92,58.36,9.03,73.14,71.46,77.04,75.78,1,61.66,0.0
E00046,2,41.51,21.24,HR,Bachelor,Mid,86.35,13.05,65.11,84.66,55.81,12.73,74.59,76.49,82.85,72.09,1,65.11,0.0
E00046,3,41.51,21.24,HR,Bachelor,Mid,92.92,7.34,75.32,78.43,27.76,20.96,80.17,66.38,70.69,71.24,2,75.32,0.0
E00046,4,41.51,21.24,HR,Bachelor,Mid,96.93,2.94,88.32,78.55,67.95,17.91,84.55,75.89,83.93,75.8,2,88.32,0.0
E00046,5,41.51,21.24,HR,Bachelor,Mid,91.41,7.15,75.79,82.81,54.67,4.7,79.94,63.62,72.74,82.67,2,75.79,0.0
E00047,1,34.68,14.76,Operations,Bachelor,Junior,88.87,10.92,61.55,83.56,75.95,8.81,73.73,68.19,78.87,70.2,2,61.55,0.0
E00047,2,34.68,14.76,Operations,Bachelor,Junior,92.28,6.1,67.36,85.8,47.11,4.34,80.74,72.08,78.88,77.06,1,67.36,0.0
E00047,3,34.68,14.76,Operations,Bachelor,Junior,85.18,15.53,70.82,90.13,42.39,8.26,76.68,56.72,74.96,74.1,2,70.82,0.0
E00047,4,34.68,14.76,Operations,Bachelor,Junior,93.87,5.03,68.97,77.98,57.58,5.36,74.91,57.61,60.74,75.24,1,68.97,0.0
E00047,5,34.68,14.76,Operations,Bachelor,Junior,91.47,7.53,56.03,93.6,60.03,4.7,77.23,67.13,74.41,69.0,1,56.03,0.0
E00048,1,29.79,6.13,Finance,Diploma,Mid,94.91,5.35,79.24,82.72,54.81,21.61,87.45,67.33,79.06,72.65,2,79.24,0.0
E00048,2,29.79,6.13,Finance,Diploma,Mid,92.3,8.8,92.09,84.46,69.24,21.0,90.81,69.89,78.27,82.41,2,92.09,0.0
E00048,3,29.79,6.13,Finance,Diploma,Mid,86.15,13.89,77.62,76.68,38.93,17.47,84.95,59.72,72.64,87.72,2,77.62,0.0
E00048,4,29.79,6.13,Finance,Diploma,Mid,96.28,5.04,72.75,75.1,44.02,8.73,91.08,68.87,85.49,78.9,2,72.75,0.0
E00048,5,29.79,6.13,Finance,Diploma,Mid,94.3,5.66,75.28,76.45,70.25,10.99,89.34,68.2,71.86,87.51,2,75.28,0.0
E00049,1,35.39,13.06,Marketing,Diploma,Entry,90.29,9.53,51.26,65.66,55.1,5.29,64.25,53.77,60.15,60.31,1,51.26,0.0
E00049,2,35.39,13.06,Marketing,Diploma,Entry,92.49,7.76,76.8,70.14,51.53,13.09,61.99,58.15,73.28,60.4,1,76.8,0.0
E00049,3,35.39,13.06,Marketing,Diploma,Entry,89.0,11.2,54.22,71.42,49.12,11.32,60.41,67.84,69.07,70.63,1,54.22,0.0
E00049,4,35.39,13.06,Marketing,Diploma,Entry,92.0,7.98,65.83,64.77,34.6,4.8,63.3,73.83,73.28,72.44,1,65.83,0.0
E00049,5,35.39,13.06,Marketing,Diploma,Entry,92.08,7.71,69.75,67.27,43.0,20.71,70.73,60.96,83.98,62.28,1,69.75,0.0
E00050,1,39.25,18.84,Research and Development,Diploma,Mid,83.69,16.22,51.7,53.66,79.75,6.7,73.41,76.98,63.11,63.11,1,51.7,0.0
E00050,2,39.25,18.84,Research and Development,Diploma,Mid,92.35,7.76,64.14,76.39,53.9,23.0,75.64,68.05,67.79,62.42,1,64.14,0.0
E00050,3,39.25,18.84,Research and Development,Diploma,Mid,89.6,11.16,71.93,69.39,45.72,9.44,77.52,57.11,66.27,70.59,2,71.93,0.0
E00050,4,39.25,18.84,Research and Development,Diploma,Mid,87.91,12.57,70.42,68.73,45.44,12.18,81.84,67.67,79.65,78.53,1,70.42,0.0
E00050,5,39.25,18.84,Research and Development,Diploma,Mid,85.91,14.18,95.3,74.65,57.84,5.87,80.48,60.19,73.8,72.91,2,95.3,0.0
E00051,1,25.8,4.35,Marketing,PhD,Senior,93.86,4.87,76.75,79.44,41.49,8.33,77.29,74.72,77.67,76.9,2,76.75,0.0
E00051,2,25.8,4.35,Marketing,PhD,Senior,93.95,5.84,83.19,87.88,49.64,14.02,81.42,67.36,77.28,80.32,2,83.19,0.0
E00051,3,25.8,4.35,Marketing,PhD,Senior,96.19,3.19,57.78,80.24,36.61,6.86,66.39,74.6,69.14,87.75,2,57.78,0.0
E00051,4,25.8,4.35,Marketing,PhD,Senior,92.25,6.49,72.55,85.0,67.48,14.52,76.11,67.27,81.49,76.54,1,72.55,0.0
E00051,5,25.8,4.35,Marketing,PhD,Senior,88.06,10.65,73.43,81.43,71.56,11.55,79.73,73.21,75.09,73.89,2,73.43,0.0
E00052,1,39.98,18.86,Marketing,Bachelor,Senior,86.43,13.01,67.47,45.63,54.0,11.85,73.62,59.94,55.73,54.11,1,67.47,0.0
E00052,2,39.98,18.86,Marketing,Bachelor,Senior,85.38,14.34,67.64,46.25,52.83,27.31,75.96,67.09,72.56,64.17,1,67.64,0.0
E00052,3,39.98,18.86,Marketing,Bachelor,Senior,90.97,8.34,56.22,47.41,15.0,9.45,66.23,62.94,55.97,69.79,1,56.22,0.0
E00052,4,39.98,18.86,Marketing,Bachelor,Senior,87.11,12.77,51.94,45.27,36.48,16.23,73.94,57.79,72.52,61.65,0,51.94,0.0
E00052,5,39.98,18.86,Marketing,Bachelor,Senior,90.44,8.86,79.64,61.07,44.61,12.93,70.87,54.49,68.22,56.93,1,79.64,0.0
E00053,1,33.79,8.2,Customer Service,Master,Senior,90.07,9.27,64.81,58.47,28.08,19.35,53.42,79.28,70.91,57.04,1,64.81,0.0
E00053,2,33.79,8.2,Customer Service,Master,Senior,90.27,8.78,49.08,54.82,48.68,17.12,46.52,79.05,62.97,60.28,1,49.08,0.0
E00053,3,33.79,8.2,Customer Service,Master,Senior,84.5,14.33,70.89,50.26,46.69,16.94,53.92,50.0,52.22,61.59,0,70.89,0.0
E00053,4,33.79,8.2,Customer Service,Master,Senior,96.93,3.8,63.75,56.45,40.34,8.39,49.8,53.57,66.3,57.41,1,63.75,0.0
E00053,5,33.79,8.2,Customer Service,Master,Senior,91.06,9.54,54.24,58.89,53.59,13.59,54.46,64.92,60.21,66.02,1,54.24,0.0
E00054,1,37.62,16.62,Research and Development,Master,Junior,92.69,7.41,69.83,58.65,54.7,6.08,87.75,67.25,64.26,62.76,1,69.83,0.0
E00054,2,37.62,16.62,Research and Development,Master,Junior,84.99,14.25,71.05,60.19,69.78,24.25,90.59,44.3,82.26,70.52,1,71.05,0.0
E00054,3,37.62,16.62,Research and Development,Master,Junior,91.32,8.55,77.31,62.26,67.03,5.25,87.04,57.05,78.68,68.61,2,77.31,0.0
E00054,4,37.62,16.62,Research and Development,Master,Junior,90.9,10.43,80.61,69.27,48.15,6.14,84.87,70.61,68.88,78.12,2,80.61,0.0
E00054,5,37.62,16.62,Research and Development,Master,Junior,90.41,10.63,83.67,55.08,59.92,5.62,76.62,63.33,71.29,78.47,1,83.67,0.0
E00055,1,30.29,10.98,Operations,Diploma,Senior,87.26,13.01,65.82,74.45,41.65,22.28,60.4,78.52,70.07,64.02,1,65.82,0.0
E00055,2,30.29,10.98,Operations,Diploma,Senior,86.66,13.43,52.16,72.37,47.26,29.51,64.0,72.38,69.91,70.63,1,52.16,0.0
E00055,3,30.29,10.98,Operations,Diploma,Senior,94.92,5.36,59.54,75.36,57.21,7.4,57.11,57.89,56.88,73.4,2,59.54,0.0
E00055,4,30.29,10.98,Operations,Diploma,Senior,90.63,9.58,62.96,85.94,41.75,2.9,61.17,76.37,65.25,77.32,1,62.96,0.0
E00055,5,30.29,10.98,Operations,Diploma,Senior,95.89,4.64,60.86,79.52,44.33,5.33,69.02,84.79,67.34,70.87,2,60.86,0.0
E00056,1,31.39,10.21,Finance,Diploma,Entry,96.89,3.69,71.62,55.56,48.9,17.48,69.3,55.93,65.84,60.47,1,71.62,0.0
E00056,2,31.39,10.21,Finance,Diploma,Entry,91.22,9.08,59.74,53.36,54.33,13.13,62.95,81.38,60.93,71.3,1,59.74,0.0
E00056,3,31.39,10.21,Finance,Diploma,Entry,90.96,8.56,66.46,52.95,49.72,10.03,68.23,83.06,69.09,72.8,1,66.46,0.0
E00056,4,31.39,10.21,Finance,Diploma,Entry,93.82,6.54,63.22,58.74,47.81,6.32,77.55,64.86,69.07,73.82,1,63.22,0.0
E00056,5,31.39,10.21,Finance,Diploma,Entry,95.38,4.19,63.05,53.94,49.9,8.66,72.54,76.98,59.64,69.87,1,63.05,0.0
E00057,1,34.0,10.9,IT,Bachelor,Mid,86.07,14.57,71.16,64.09,43.69,29.28,74.86,84.36,74.25,58.68,1,71.16,0.0
E00057,2,34.0,10.9,IT,Bachelor,Mid,89.25,10.44,68.71,57.79,34.04,9.62,66.95,62.12,63.11,71.81,1,68.71,0.0
E00057,3,34.0,10.9,IT,Bachelor,Mid,95.1,4.77,61.91,54.2,69.11,21.51,74.63,69.52,66.34,63.82,1,61.91,0.0
E00057,4,34.0,10.9,IT,Bachelor,Mid,90.05,10.42,66.76,62.11,49.83,14.41,79.77,57.38,74.26,65.43,1,66.76,0.0
E00057,5,34.0,10.9,IT,Bachelor,Mid,96.23,3.97,68.79,66.93,51.41,9.96,69.93,83.4,68.52,72.97,1,68.79,0.0
E00058,1,32.49,10.02,HR,Master,Senior,84.21,15.65,61.12,79.45,44.41,21.97,59.52,76.83,68.84,69.51,1,61.12,0.0
E00058,2,32.49,10.02,HR,Master,Senior,90.02,9.08,73.96,84.89,51.93,10.86,60.8,61.43,73.24,70.1,2,73.96,0.0
E00058,3,32.49,10.02,HR,Master,Senior,89.55,10.62,61.24,91.04,43.45,12.06,58.5,73.37,61.94,77.54,1,61.24,0.0
E00058,4,32.49,10.02,HR,Master,Senior,89.03,10.25,72.12,87.17,56.22,4.01,59.66,75.27,59.96,73.83,1,72.12,0.0
E00058,5,32.49,10.02,HR,Master,Senior,97.63,2.81,57.18,82.03,56.75,13.98,61.38,81.42,71.74,72.65,2,57.18,0.0
E00059,1,26.44,6.8,Finance,Master,Manager,94.32,6.56,77.76,97.0,43.05,8.77,74.43,68.93,72.81,76.19,2,77.76,0.0
E00059,2,26.44,6.8,Finance,Master,Manager,93.67,5.95,63.33,90.53,50.87,4.24,79.32,67.0,63.46,79.19,1,63.33,0.0
E00059,3,26.44,6.8,Finance,Master,Manager,94.84,5.01,74.15,90.39,39.54,22.29,72.74,74.71,69.34,70.7,2,74.15,0.0
E00059,4,26.44,6.8,Finance,Master,Manager,94.04,5.88,81.26,98.5,69.16,6.15,76.35,58.61,74.82,79.25,2,81.26,0.0
E00059,5,26.44,6.8,Finance,Master,Manager,93.11,6.94,75.51,100.0,66.45,14.89,73.03,73.88,63.93,82.35,2,75.51,0.0
E00060,1,40.01,17.72,Finance,Bachelor,Mid,84.37,16.38,82.86,66.21,69.09,12.57,99.85,50.28,70.9,64.61,2,82.86,0.0
E00060,2,40.01,17.72,Finance,Bachelor,Mid,88.3,12.89,69.39,64.68,64.29,15.19,100.0,64.2,70.35,75.24,1,69.39,0.0
E00060,3,40.01,17.72,Finance,Bachelor,Mid,90.15,8.82,68.98,71.4,76.31,39.94,100.0,66.62,69.75,73.56,1,68.98,0.0
E00060,4,40.01,17.72,Finance,Bachelor,Mid,84.18,15.68,82.22,63.16,59.25,13.46,98.72,80.13,81.59,74.5,2,82.22,0.0
E00060,5,40.01,17.72,Finance,Bachelor,Mid,91.32,7.82,77.58,66.86,82.9,17.19,100.0,55.45,86.9,80.07,2,77.58,0.0
E00061,1,31.36,11.4,Customer Service,Master,Junior,87.8,13.29,75.13,83.13,36.5,8.73,58.02,53.11,68.36,58.44,1,75.13,0.0
E00061,2,31.36,11.4,Customer Service,Master,Junior,87.06,12.98,67.11,84.35,56.15,4.12,53.76,70.99,64.07,63.87,1,67.11,0.0
E00061,3,31.36,11.4,Customer Service,Master,Junior,94.03,5.81,66.55,86.07,62.17,11.42,62.77,79.82,71.18,67.34,1,66.55,0.0
E00061,4,31.36,11.4,Customer Service,Master,Junior,91.28,7.64,82.65,93.8,59.57,38.94,79.5,81.56,83.22,71.74,2,82.65,0.0
E00061,5,31.36,11.4,Customer Service,Master,Junior,93.58,6.54,59.86,79.92,52.96,16.16,65.09,75.95,72.73,91.37,1,59.86,0.0
E00062,1,38.75,16.68,Finance,Bachelor,Senior,94.97,6.43,62.96,58.89,41.44,5.47,51.6,56.64,56.39,62.33,1,62.96,0.0
E00062,2,38.75,16.68,Finance,Bachelor,Senior,86.06,13.41,48.11,48.96,68.38,5.3,47.99,54.68,62.6,61.27,0,48.11,0.0
E00062,3,38.75,16.68,Finance,Bachelor,Senior,89.38,11.48,59.37,59.66,42.27,23.13,57.44,48.16,70.09,55.81,1,59.37,0.0
E00062,4,38.75,16.68,Finance,Bachelor,Senior,91.55,9.66,59.46,50.57,42.0,16.42,55.95,72.07,62.57,65.99,1,59.46,0.0
E00062,5,38.75,16.68,Finance,Bachelor,Senior,89.74,10.93,59.58,46.83,39.14,10.78,49.26,61.76,49.59,64.71,0,59.58,0.0
E00063,1,28.42,6.03,HR,Bachelor,Manager,90.95,8.22,79.46,88.22,69.69,12.93,87.07,62.15,73.32,79.74,1,79.46,0.0
E00063,2,28.42,6.03,HR,Bachelor,Manager,91.85,8.4,79.89,77.93,76.43,13.97,86.06,56.55,79.1,73.35,2,79.89,0.0
E00063,3,28.42,6.03,HR,Bachelor,Manager,87.79,11.91,74.77,86.12,78.24,13.24,79.16,73.14,81.94,83.44,2,74.77,0.0
E00063,4,28.42,6.03,HR,Bachelor,Manager,93.32,6.77,69.39,88.11,54.82,9.73,85.54,79.67,72.1,80.61,2,69.39,0.0
E00063,5,28.42,6.03,HR,Bachelor,Manager,95.25,3.11,83.11,92.21,54.14,19.87,88.25,79.82,85.44,82.39,2,83.11,0.0
E00064,1,39.75,18.45,IT,Bachelor,Mid,88.76,12.77,73.93,79.87,81.2,12.57,87.44,72.16,79.0,64.08,2,73.93,0.0
E00064,2,39.75,18.45,IT,Bachelor,Mid,86.92,14.25,61.56,89.67,51.8,13.78,84.59,74.26,77.25,77.9,2,61.56,0.0
E00064,3,39.75,18.45,IT,Bachelor,Mid,93.4,7.5,75.81,76.39,63.86,4.86,75.73,88.76,88.21,83.23,2,75.81,0.0
E00064,4,39.75,18.45,IT,Bachelor,Mid,95.85,5.62,67.45,79.11,49.23,9.14,75.79,70.89,69.59,78.97,1,67.45,0.0
E00064,5,39.75,18.45,IT,Bachelor,Mid,87.71,12.84,65.48,78.16,52.29,8.87,83.25,73.2,84.74,72.95,2,65.48,0.0
E00065,1,41.36,19.37,HR,Bachelor,Junior,90.97,8.59,63.98,76.7,57.53,10.11,80.88,80.7,71.58,63.2,1,63.98,0.0
E00065,2,41.36,19.37,HR,Bachelor,Junior,92.83,8.25,71.57,71.44,67.4,20.39,82.17,70.01,71.13,73.41,2,71.57,0.0
E00065,3,41.36,19.37,HR,Bachelor,Junior,90.19,8.2,75.03,77.75,62.7,10.92,83.57,59.04,71.3,77.76,1,75.03,0.0
E00065,4,41.36,19.37,HR,Bachelor,Junior,92.16,7.7,68.58,68.83,50.0,7.9,88.5,80.99,77.83,72.77,2,68.58,0.0
E00065,5,41.36,19.37,HR,Bachelor,Junior,94.58,5.2,74.97,75.53,60.5,14.54,81.98,62.31,75.76,75.68,2,74.97,0.0
E00066,1,36.44,16.26,Finance,Bachelor,Senior,86.45,14.06,61.97,66.0,60.19,19.55,72.14,54.71,72.13,54.09,1,61.97,0.0
E00066,2,36.44,16.26,Finance,Bachelor,Senior,92.32,9.1,65.62,84.69,89.17,21.09,61.3,78.46,66.83,68.45,1,65.62,0.0
E00066,3,36.44,16.26,Finance,Bachelor,Senior,89.54,10.89,67.42,74.73,43.05,10.41,71.5,68.05,74.31,73.33,1,67.42,0.0
E00066,4,36.44,16.26,Finance,Bachelor,Senior,89.28,11.06,64.02,79.24,54.78,8.04,63.43,82.76,67.39,73.23,1,64.02,0.0
E00066,5,36.44,16.26,Finance,Bachelor,Senior,93.11,7.7,78.16,76.79,44.86,14.47,78.42,67.73,63.51,72.42,2,78.16,0.0
E00067,1,21.0,0.0,Marketing,Bachelor,Mid,84.91,15.36,67.37,79.23,49.97,7.1,61.32,65.32,75.04,58.13,1,67.37,0.0
E00067,2,21.0,0.0,Marketing,Bachelor,Mid,94.73,6.08,61.02,74.37,60.12,29.81,71.91,67.65,71.73,68.41,2,61.02,0.0
E00067,3,21.0,0.0,Marketing,Bachelor,Mid,95.41,5.34,64.12,82.15,58.69,6.82,72.86,65.16,62.97,75.06,1,64.12,0.0
E00067,4,21.0,0.0,Marketing,Bachelor,Mid,90.07,8.85,78.37,73.64,51.14,16.68,72.09,68.89,75.55,72.7,1,78.37,0.0
E00067,5,21.0,0.0,Marketing,Bachelor,Mid,94.44,4.95,74.74,73.01,62.48,13.55,70.59,51.34,81.65,70.98,2,74.74,0.0
E00068,1,27.63,6.12,IT,Master,Junior,97.53,2.56,63.49,78.72,63.68,18.22,78.71,71.82,74.23,58.46,1,63.49,0.0
E00068,2,27.63,6.12,IT,Master,Junior,95.36,4.17,79.64,85.19,36.83,7.36,80.21,70.25,69.63,72.47,2,79.64,0.0
E00068,3,27.63,6.12,IT,Master,Junior,100.0,0.0,73.09,72.92,42.72,15.37,79.5,56.83,67.47,81.73,1,73.09,0.0
E00068,4,27.63,6.12,IT,Master,Junior,90.52,8.29,68.63,79.04,48.64,20.04,90.28,75.89,81.83,70.84,2,68.63,0.0
E00068,5,27.63,6.12,IT,Master,Junior,96.52,2.08,68.17,76.53,77.26,8.79,78.2,81.12,66.49,83.21,2,68.17,0.0
E00069,1,40.55,19.12,Marketing,Bachelor,Senior,88.07,11.53,57.39,70.66,45.34,10.8,65.7,83.11,63.12,57.83,1,57.39,0.0
E00069,2,40.55,19.12,Marketing,Bachelor,Senior,88.81,10.96,63.64,67.05,55.72,24.78,72.45,86.43,70.17,67.74,1,63.64,0.0
E00069,3,40.55,19.12,Marketing,Bachelor,Senior,90.96,8.65,56.74,79.27,54.45,21.54,65.12,69.5,86.48,70.06,1,56.74,0.0
E00069,4,40.55,19.12,Marketing,Bachelor,Senior,88.08,12.1,54.68,81.86,49.76,5.23,61.91,71.57,68.86,72.58,1,54.68,0.0
E00069,5,40.55,19.12,Marketing,Bachelor,Senior,91.05,8.62,67.83,71.26,56.28,11.5,56.9,62.79,62.52,70.54,1,67.83,0.0
E00070,1,39.16,20.02,Customer Service,Master,Entry,88.81,10.75,75.42,88.23,67.6,19.13,75.26,73.9,83.18,82.09,2,75.42,0.0
E00070,2,39.16,20.02,Customer Service,Master,Entry,95.91,3.89,66.41,90.64,68.25,17.95,69.16,68.87,66.57,81.63,2,66.41,0.0
E00070,3,39.16,20.02,Customer Service,Master,Entry,87.3,13.24,61.68,82.81,43.81,7.68,64.06,79.38,63.28,75.98,1,61.68,0.0
E00070,4,39.16,20.02,Customer Service,Master,Entry,96.69,4.9,77.67,93.24,56.89,6.69,72.27,60.47,80.5,71.97,2,77.67,0.0
E00070,5,39.16,20.02,Customer Service,Master,Entry,93.22,6.04,71.67,100.0,55.0,13.6,67.62,70.43,80.85,79.54,2,71.67,0.0
E00071,1,34.1,11.83,IT,PhD,Junior,87.61,13.46,70.3,45.96,44.64,7.35,59.34,72.28,79.05,61.06,1,70.3,0.0
E00071,2,34.1,11.83,IT,PhD,Junior,90.62,9.8,72.14,50.1,63.37,16.87,61.15,48.25,61.94,63.16,1,72.14,0.0
E00071,3,34.1,11.83,IT,PhD,Junior,96.66,1.94,63.33,48.87,48.64,19.22,68.96,57.56,63.71,66.69,1,63.33,0.0
E00071,4,34.1,11.83,IT,PhD,Junior,96.27,2.8,67.92,54.66,42.21,13.61,63.6,64.11,65.38,71.22,1,67.92,0.0
E00071,5,34.1,11.83,IT,PhD,Junior,89.07,11.62,60.02,58.42,58.81,11.47,58.71,54.08,62.08,68.35,1,60.02,0.0
E00072,1,36.24,15.37,HR,Bachelor,Junior,90.79,10.17,50.97,73.69,69.73,4.12,60.47,77.51,67.98,54.04,1,50.97,0.0
